x,y,z,d
-0.16,0.7817781,0.61325443,2.2054234
-0.11,0.0817781,0.31325443,2.207752
0.09,0.5817781,0.71325443,2.2106094
-0.01,0.2817781,0.46325443,2.2126224
-0.41,-0.5682219,0.81325443,2.2189665
-0.26,0.7817781,0.16325443,2.2249193
-0.11,0.6817781,0.61325443,2.2256832
-0.16,-0.3682219,0.66325443,2.2258863
-0.16,0.7317781,0.61325443,2.2308462
-0.06,-0.7682219,0.76325443,2.2370374
0.04,0.6817781,0.76325443,2.2440584
0.04,-0.7182219,0.76325443,2.2443082
0.24,-0.6682219,0.81325443,2.2502265
0.19,0.6817781,0.71325443,2.252061
0.09,-0.6682219,0.81325443,2.2529695
0.09,-0.2182219,0.41325443,2.2546682
0.09,-0.5682219,0.61325443,2.2547753
-0.31,-0.8682219,0.61325443,2.2589514
0.19,0.3817781,0.51325443,2.2602427
-0.26,-0.7182219,0.81325443,2.2803078
0.19,0.3317781,0.36325443,2.281369
-0.01,0.0817781,0.31325443,2.281409
0.14,0.7817781,0.21325443,2.2827165
-0.06,0.4317781,0.71325443,2.2846122
-0.36,-0.8682219,0.71325443,2.2884269
0.09,0.8317781,0.26325443,2.2937129
-0.01,-0.6182219,0.61325443,2.294689
0.14,-0.8182219,0.71325443,2.2984066
0.19,0.0317781,0.51325443,2.304551
0.14,0.5817781,0.61325443,2.3056207
0.04,0.7317781,0.21325443,2.309475
-0.06,0.0817781,0.16325443,2.324506
-0.26,0.8817781,0.26325443,2.3250406
0.19,-0.3682219,0.91325443,2.326152
0.24,-0.4182219,0.96325443,2.3330457
-0.36,-0.6682219,0.61325443,2.3337169
0.29,0.1817781,0.16325443,2.3389616
0.24,-0.1682219,0.56325443,2.3503866
-0.11,0.3817781,0.56325443,2.3591526
0.24,0.6817781,0.46325443,2.3635528
-0.16,0.2817781,0.11325443,2.3648489
0.04,0.6317781,0.76325443,2.3669143
-0.26,0.1817781,0.26325443,2.3809931
0.19,0.7817781,0.26325443,2.3879607
-0.11,0.6817781,0.71325443,2.397352
-0.11,-0.6682219,0.81325443,2.3992136
-0.06,-0.5682219,0.61325443,2.4042804
0.09,0.0317781,0.31325443,2.4126155
-0.26,0.9817781,0.16325443,2.4196937
-0.31,-0.9182219,0.61325443,2.4253156
-0.41,-0.5182219,0.81325443,2.4255211
0.19,0.1817781,0.26325443,2.4388046
0.24,-0.6182219,0.81325443,2.444253
0.29,0.3317781,0.11325443,2.4557755
-0.06,0.6317781,0.71325443,2.4603095
0.04,-0.4682219,0.66325443,2.4667046
-0.21,-0.2182219,0.76325443,2.4708588
-0.21,-0.9182219,0.71325443,2.5030563
-0.01,0.2317781,0.11325443,2.51324
0.14,-0.6682219,0.76325443,2.526514
0.04,0.0817781,0.31325443,2.5272143
0.09,0.7817781,0.71325443,2.5274794
0.24,-0.6682219,0.76325443,2.5321999
-0.26,0.4817781,0.56325443,2.5344958
0.14,0.0317781,0.11325443,2.5494225
0.24,-0.1182219,0.61325443,2.5519009
-0.21,-0.1182219,0.76325443,2.5560138
-0.01,-0.6682219,0.76325443,2.56242
-0.26,-0.7682219,0.76325443,2.5695448
0.29,-0.8182219,0.71325443,2.5874498
-0.21,-0.6182219,0.96325443,2.5877557
-0.36,0.9317781,0.11325443,2.591709
-0.16,0.0317781,0.41325443,2.5987573
-0.06,-0.7182219,0.76325443,2.6014473
-0.01,0.0317781,0.31325443,2.6080105
0.09,-0.0682219,0.11325443,2.6157963
-0.16,0.1317781,0.26325443,2.6234434
0.09,0.6317781,0.71325443,2.6260674
-0.26,0.7817781,0.41325443,2.6374476
-0.21,0.9817781,0.16325443,2.638287
0.29,-0.8682219,0.66325443,2.6450696
-0.01,0.8317781,0.71325443,2.6466262
-0.36,-0.9182219,0.71325443,2.661496
-0.41,-0.6682219,0.66325443,2.666301
0.19,-0.6682219,0.86325443,2.6671498
0.29,-0.9182219,0.66325443,2.6904173
-0.26,-0.3182219,0.41325443,2.6967196
0.09,0.0817781,0.31325443,2.6992
-0.16,-0.2682219,0.36325443,2.705839
-0.11,-0.4182219,0.96325443,2.7081072
0.09,-0.9182219,0.71325443,2.7223015
0.24,-0.8182219,0.71325443,2.7231653
-0.16,0.1317781,0.16325443,2.72701
-0.21,0.8817781,0.46325443,2.7293675
0.09,0.3817781,0.36325443,2.7396762
-0.01,-0.8182219,0.71325443,2.7399864
-0.11,0.0817781,0.21325443,2.7476523
-0.31,0.9817781,0.11325443,2.750852
-0.26,-0.1182219,0.51325443,2.7566812
-0.01,-0.2182219,0.16325443,2.761873
0.04,0.8317781,0.71325443,2.7645605
-0.26,0.1317781,0.16325443,2.7682416
0.24,-0.1182219,0.76325443,2.772254
-0.21,0.8817781,0.26325443,2.7730062
0.09,0.0317781,0.46325443,2.7765396
0.34,-0.5182219,0.66325443,2.781758
-0.16,0.0817781,0.16325443,2.7936761
-0.31,0.4317781,0.16325443,2.8050625
-0.11,-0.6682219,0.76325443,2.8253505
-0.06,0.3817781,0.31325443,2.846296
-0.16,-0.4682219,0.56325443,2.855409
-0.01,-0.4182219,0.96325443,2.863366
-0.01,-0.6682219,0.81325443,2.8698437
-0.16,0.7817781,0.51325443,2.8878837
-0.11,0.7317781,0.61325443,2.891847
0.14,0.7817781,0.46325443,2.8921568
-0.11,0.3817781,0.61325443,2.894091
0.19,0.7317781,0.71325443,2.8953447
-0.21,-0.8182219,0.71325443,2.9056842
0.19,-0.4182219,0.81325443,2.9168117
-0.21,0.7817781,0.31325443,2.9193122
-0.06,-0.0682219,0.31325443,2.9225616
-0.06,0.2817781,0.51325443,2.939459
0.29,-0.2682219,0.46325443,2.940851
0.14,0.7817781,0.31325443,2.950799
0.24,-0.6682219,0.86325443,2.9635015
0.24,-0.4182219,0.76325443,2.9744442
-0.01,0.0317781,0.16325443,2.974507
0.29,-0.6682219,0.61325443,2.978441
-0.21,-0.6682219,0.76325443,2.9883785
0.04,0.2317781,0.36325443,2.9890115
-0.16,0.7817781,0.26325443,2.9892178
0.29,-0.2182219,0.56325443,2.999351
-0.31,0.4317781,0.21325443,3.0020292
0.09,0.8317781,0.31325443,3.0070903
-0.31,0.7317781,0.16325443,3.0083356
-0.16,-0.6682219,0.76325443,3.0122557
-0.21,-0.6682219,0.81325443,3.0287163
-0.11,-0.2182219,0.21325443,3.0292659
-0.11,-0.6182219,0.96325443,3.0512898
0.24,0.9817781,0.16325443,3.0576398
-0.11,0.5817781,0.61325443,3.0635285
-0.06,-0.6682219,0.81325443,3.0647519
-0.26,0.6817781,0.46325443,3.0670466
0.09,0.3817781,0.56325443,3.0827081
0.29,0.7317781,0.26325443,3.08302
-0.01,0.8817781,0.21325443,3.105834
-0.26,-0.2182219,0.71325443,3.1073503
0.04,0.4317781,0.71325443,3.109641
0.14,0.7817781,0.41325443,3.1122904
0.09,0.6317781,0.31325443,3.1238587
0.19,0.1817781,0.16325443,3.1292996
0.19,-0.1182219,0.76325443,3.1501324
0.04,0.3817781,0.31325443,3.1575556
-0.16,-0.6182219,0.81325443,3.1625528
-0.11,-0.4682219,0.91325443,3.1696713
-0.16,0.5317781,0.56325443,3.1809344
-0.16,0.7817781,0.41325443,3.1948245
-0.01,0.4317781,0.61325443,3.1973596
0.09,0.7317781,0.71325443,3.2033412
0.04,0.0317781,0.46325443,3.21324
-0.31,0.1317781,0.21325443,3.2167127
-0.16,0.3317781,0.36325443,3.2254817
-0.06,0.0317781,0.31325443,3.2255194
-0.26,0.0317781,0.21325443,3.229343
-0.21,0.8817781,0.41325443,3.2343233
-0.11,0.8817781,0.71325443,3.2359602
0.24,-0.4182219,0.81325443,3.2386425
-0.11,0.7817781,0.21325443,3.2404492
0.24,0.7817781,0.41325443,3.2446318
-0.31,-0.8182219,0.61325443,3.2540834
-0.21,-0.6682219,0.86325443,3.256323
0.04,-0.7682219,0.61325443,3.2619722
0.04,-0.9182219,0.66325443,3.269922
0.04,0.2817781,0.31325443,3.2768183
-0.26,0.7317781,0.16325443,3.2809887
-0.26,-0.8182219,0.71325443,3.2809975
0.04,0.6817781,0.71325443,3.2811046
-0.11,0.7317781,0.21325443,3.2975962
0.34,-0.6682219,0.61325443,3.3055403
0.04,-0.6682219,0.76325443,3.306258
0.09,0.8317781,0.51325443,3.3093956
-0.31,-0.8682219,0.66325443,3.3219564
0.24,-0.6182219,0.86325443,3.3224576
-0.06,-0.8182219,0.71325443,3.3305228
-0.06,0.6817781,0.61325443,3.3325238
0.19,0.7817781,0.41325443,3.3336928
0.14,0.4817781,0.26325443,3.3337839
-0.01,0.2817781,0.41325443,3.3358152
-0.01,0.1317781,0.31325443,3.337744
-0.21,-0.3682219,0.81325443,3.3444889
-0.01,-0.1182219,0.31325443,3.3464892
0.19,-0.3182219,0.56325443,3.3515108
-0.21,0.8817781,0.51325443,3.3539488
0.19,-0.6182219,0.86325443,3.3557136
-0.16,0.6317781,0.16325443,3.3685162
-0.36,-0.6682219,0.91325443,3.369004
-0.01,0.7817781,0.21325443,3.3771346
-0.26,0.7817781,0.21325443,3.3797402
0.24,-0.4182219,0.71325443,3.382955
0.04,0.8817781,0.56325443,3.3849332
-0.41,-0.5682219,0.86325443,3.3898096
0.04,0.0317781,0.31325443,3.39055
-0.16,0.4817781,0.26325443,3.3979776
0.29,0.2317781,0.16325443,3.398979
-0.26,-0.4682219,0.81325443,3.4207816
-0.21,0.5317781,0.26325443,3.425594
-0.06,-0.6182219,0.96325443,3.4494371
-0.01,0.8817781,0.71325443,3.4550111
-0.06,0.8817781,0.71325443,3.4558077
-0.21,0.8317781,0.66325443,3.460554
-0.01,-0.7182219,0.76325443,3.4631531
0.09,0.3817781,0.61325443,3.4632976
-0.31,0.1817781,0.21325443,3.4699776
0.19,-0.4182219,0.76325443,3.4766586
0.19,-0.8182219,0.71325443,3.481818
0.04,0.1317781,0.31325443,3.4995668
0.14,-0.9182219,0.66325443,3.5019825
-0.31,0.0817781,0.21325443,3.503853
0.09,-0.2682219,0.46325443,3.505504
0.19,0.6817781,0.26325443,3.5086973
-0.31,0.2317781,0.21325443,3.5094278
-0.16,0.0317781,0.11325443,3.5107906
0.29,0.0317781,0.36325443,3.5136597
0.14,-0.4182219,0.71325443,3.5204132
0.04,-0.8682219,0.66325443,3.5247662
-0.21,0.7317781,0.11325443,3.526273
0.24,-0.6182219,0.76325443,3.5446494
0.04,-0.8182219,0.71325443,3.5513132
0.09,0.2317781,0.21325443,3.556638
0.29,-0.1182219,0.61325443,3.557414
-0.21,-0.0682219,0.31325443,3.5651326
-0.11,-0.2682219,0.76325443,3.5704565
-0.21,-0.2682219,0.76325443,3.5704799
0.04,-0.6182219,0.96325443,3.5709193
-0.31,-0.6682219,0.91325443,3.5737898
-0.41,-0.5682219,0.91325443,3.5748398
0.19,0.8817781,0.46325443,3.588504
-0.36,-0.6182219,0.61325443,3.5944598
0.14,-0.6182219,0.81325443,3.5995448
-0.41,-0.5682219,0.66325443,3.6017425
-0.26,-0.1182219,0.16325443,3.6020937
0.04,-0.0182219,0.31325443,3.6392024
-0.01,0.9317781,0.11325443,3.6487434
-0.11,0.7317781,0.71325443,3.7024033
-0.21,-0.6182219,0.81325443,3.7097714
-0.11,-0.6182219,0.81325443,3.7268703
0.14,0.7817781,0.51325443,3.728459
0.14,-0.6182219,0.86325443,3.7308772
-0.06,-0.0182219,0.31325443,3.7526157
-0.11,-0.9682219,0.66325443,3.7565777
-0.06,-0.1682219,0.31325443,3.7730489
-0.16,-0.1682219,0.76325443,3.7744958
-0.21,-0.4182219,0.96325443,3.7910306
-0.16,0.3817781,0.51325443,3.809485
0.09,-0.6182219,0.96325443,3.8214605
-0.01,0.6817781,0.61325443,3.8265336
-0.01,0.4317781,0.71325443,3.8340461
-0.16,-0.3682219,0.21325443,3.8346865
0.29,-0.7682219,0.76325443,3.8427722
-0.41,-0.7682219,0.66325443,3.862059
-0.16,-0.3182219,0.16325443,3.8975499
0.19,-0.8182219,0.61325443,3.9080234
0.04,0.8817781,0.71325443,3.9250634
0.09,0.8817781,0.71325443,3.935689
0.14,-0.6182219,0.61325443,3.9429445
0.14,0.1817781,0.26325443,3.9538958
0.14,-0.1682219,0.66325443,3.9583464
-0.21,-0.6182219,0.76325443,3.9923468
-0.26,-0.6682219,0.86325443,4.015466
0.19,-0.6182219,0.76325443,4.016898
-0.41,-0.7182219,0.71325443,4.022
-0.01,-0.4682219,0.91325443,4.033723
-0.41,-0.6182219,0.71325443,4.034363
0.04,-0.3182219,0.31325443,4.0455194
0.19,-0.6182219,0.61325443,4.048526
-0.26,-0.7182219,0.76325443,4.0838604
0.14,0.4317781,0.31325443,4.09285
0.19,-0.8682219,0.61325443,4.09851
0.09,0.8817781,0.31325443,4.104966
0.24,-0.0682219,0.56325443,4.121082
0.19,0.6317781,0.41325443,4.122547
-0.11,-0.6182219,0.76325443,4.127855
0.19,0.1817781,0.21325443,4.1331534
0.09,-0.4682219,0.81325443,4.1366386
0.14,-0.3682219,0.16325443,4.141151
-0.11,-0.4682219,0.81325443,4.145909
-0.16,0.7817781,0.56325443,4.1592374
-0.11,-0.0182219,0.31325443,4.161919
-0.06,0.6817781,0.71325443,4.1702375
-0.16,-0.8182219,0.71325443,4.1716733
-0.21,-0.2182219,0.36325443,4.1800246
0.24,0.0817781,0.41325443,4.1904736
-0.01,0.8317781,0.21325443,4.2114825
-0.06,-0.4682219,0.56325443,4.216761
0.24,-0.9682219,0.66325443,4.2207036
-0.26,0.9317781,0.21325443,4.2232637
0.09,-0.6182219,0.76325443,4.23599
0.19,-0.1182219,0.36325443,4.237254
-0.16,-0.5182219,0.61325443,4.2531867
-0.06,-0.7182219,0.61325443,4.2532344
-0.26,-0.9182219,0.61325443,4.274379
0.09,0.6817781,0.71325443,4.280024
-0.16,0.5317781,0.71325443,4.3015633
0.29,-0.7682219,0.61325443,4.3017106
0.19,-0.1682219,0.41325443,4.3106894
0.14,-0.8682219,0.66325443,4.32042
0.14,0.5317781,0.71325443,4.3226666
-0.16,-0.6182219,0.96325443,4.329191
-0.11,-0.4182219,0.26325443,4.3415008
-0.11,-0.3182219,0.31325443,4.3602524
-0.31,-0.8182219,0.71325443,4.3669934
0.24,-0.4182219,0.66325443,4.3686776
-0.26,0.0817781,0.21325443,4.398076
-0.31,-0.9182219,0.66325443,4.4006705
-0.01,-0.6182219,0.96325443,4.404164
0.34,-0.6682219,0.91325443,4.409856
-0.01,0.2817781,0.11325443,4.41075
-0.16,0.7817781,0.31325443,4.4127226
0.19,0.6817781,0.46325443,4.4183006
0.19,0.7817781,0.31325443,4.420293
-0.21,-0.3682219,0.66325443,4.429442
0.19,-0.3682219,0.81325443,4.4524913
0.24,-0.6682219,0.61325443,4.4771237
-0.06,0.2817781,0.36325443,4.491925
-0.16,0.5817781,0.71325443,4.4934435
-0.11,-0.2182219,0.36325443,4.496532
0.19,-0.9182219,0.61325443,4.500075
-0.16,0.7317781,0.11325443,4.5028315
-0.26,-0.6182219,0.96325443,4.5077753
0.19,0.8817781,0.41325443,4.5244083
-0.01,-0.6182219,0.81325443,4.55209
0.09,-0.0182219,0.31325443,4.570042
0.24,0.1317781,0.21325443,4.5857267
0.19,0.8817781,0.61325443,4.594023
-0.21,-0.3682219,0.86325443,4.6289515
0.14,2.4317781,0.41325443,4.636819
-0.21,-0.6682219,0.61325443,4.6564326
0.09,-0.6182219,0.81325443,4.660156
0.29,0.0817781,0.16325443,4.6865716
0.04,-0.6182219,0.61325443,4.687217
-0.26,0.5317781,0.51325443,4.688818
-0.06,-0.6682219,0.76325443,4.6960187
-0.06,0.0817781,0.31325443,4.711249
-0.26,0.7317781,0.11325443,4.713838
-0.11,-0.3682219,0.51325443,4.72783
-0.16,-0.6182219,0.86325443,4.752107
0.19,-0.4182219,0.71325443,4.7618427
0.09,-0.3182219,0.51325443,4.7764034
-0.26,0.7817781,0.11325443,4.780293
0.19,-0.6182219,0.96325443,4.786361
-0.11,0.3817781,0.41325443,4.807543
0.29,-0.7182219,0.61325443,4.81836
0.14,0.3317781,0.36325443,4.820624
-0.01,-0.6182219,0.76325443,4.821525
0.14,-0.6182219,0.76325443,4.825627
0.09,0.7817781,0.21325443,4.8543267
0.09,-0.8182219,0.71325443,4.8561997
-0.41,-0.6182219,0.81325443,4.859636
0.14,0.9317781,0.21325443,4.9096675
0.24,-0.2182219,0.41325443,4.9105487
-0.21,0.3317781,0.11325443,4.9129634
-0.16,0.7817781,0.46325443,4.9269133
-0.26,0.4817781,0.51325443,4.927089
0.29,0.3317781,0.26325443,4.9282184
0.09,0.2817781,0.31325443,4.930718
0.34,-0.9682219,0.66325443,4.94023
-0.06,0.8817781,0.21325443,4.953053
-0.26,-0.8682219,0.61325443,4.962094
-0.11,0.2817781,0.11325443,4.9691443
-0.06,-0.2182219,0.16325443,4.982998
-0.26,0.4317781,0.51325443,5.001813
0.39,-0.6182219,0.76325443,5.0308237
-0.36,-0.5182219,0.96325443,5.047657
0.24,0.1317781,0.16325443,5.0507097
0.24,-0.6182219,0.61325443,5.0854673
0.14,-0.1682219,0.76325443,5.114191
-0.11,-0.8182219,0.71325443,5.1295295
0.04,-0.6182219,0.76325443,5.133524
-0.41,-0.9182219,0.66325443,5.1645536
-0.11,-0.2682219,0.41325443,5.1820455
0.04,0.1817781,0.31325443,5.193839
0.04,0.3317781,0.31325443,5.215908
-0.06,-0.6182219,0.81325443,5.221601
0.09,-0.2182219,0.26325443,5.2404914
0.19,-0.0682219,0.31325443,5.2496715
0.09,0.4317781,0.41325443,5.280498
0.24,-0.9182219,0.61325443,5.2902446
0.14,0.1317781,0.26325443,5.31247
-0.31,-0.1682219,0.56325443,5.3129835
-0.26,-0.4182219,0.86325443,5.320669
-0.26,-0.6682219,0.81325443,5.329137
-0.06,-0.9182219,0.66325443,5.334207
-0.16,0.9317781,0.21325443,5.3491583
0.29,-0.1182219,0.16325443,5.3576565
-0.16,-0.2182219,0.56325443,5.3696795
0.24,-0.1182219,0.71325443,5.381863
-0.21,0.5317781,0.46325443,5.3874006
0.04,0.2817781,0.11325443,5.3893275
-0.01,0.2817781,0.31325443,5.3896503
0.09,0.7317781,0.21325443,5.390202
-0.16,-0.6182219,0.76325443,5.400827
0.19,-0.1182219,0.71325443,5.4067063
0.29,0.7317781,0.16325443,5.4134054
0.04,-0.6182219,0.81325443,5.424591
-0.16,0.7817781,0.21325443,5.4349523
-0.16,0.2817781,0.16325443,5.445026
0.24,-0.4682219,0.81325443,5.4563127
0.14,0.5817781,0.71325443,5.4590774
-0.16,0.2317781,0.16325443,5.4604096
0.04,0.7817781,0.21325443,5.4726176
-0.26,0.7817781,0.36325443,5.4748573
0.14,-0.3182219,0.16325443,5.4751816
-0.41,-0.6682219,0.86325443,5.486293
-0.31,0.7317781,0.11325443,5.4961
-0.16,-0.3182219,0.21325443,5.497998
0.24,-0.3182219,0.46325443,5.503423
0.14,0.7817781,0.71325443,5.5060925
0.04,0.8317781,0.56325443,5.5167193
-0.16,-0.4682219,0.71325443,5.52167
-0.41,-0.7682219,0.71325443,5.5315056
-0.21,-0.1182219,0.26325443,5.5584497
-0.06,0.2817781,0.31325443,5.558809
0.14,0.2317781,0.26325443,5.565125
0.24,-0.0682219,0.31325443,5.5774245
0.09,-0.4182219,0.96325443,5.585549
0.19,0.0317781,0.26325443,5.587945
0.29,0.9317781,0.11325443,5.5964303
-0.16,0.9317781,0.11325443,5.6087403
-0.06,-0.8682219,0.66325443,5.6178966
-0.06,-0.4682219,0.86325443,5.619129
-0.16,-0.4682219,0.81325443,5.641776
0.14,0.0317781,0.46325443,5.6644254
-0.21,0.1817781,0.16325443,5.6820874
0.14,-0.6182219,0.96325443,5.7028728
-0.11,-0.3182219,0.81325443,5.7030916
-0.11,0.0317781,0.46325443,5.7040925
-0.26,-0.6182219,0.61325443,5.7240834
-0.11,0.1317781,0.31325443,5.7252507
-0.16,-0.1682219,0.66325443,5.736815
-0.11,-0.5682219,1.01325443,5.744148
-0.16,-0.4182219,0.51325443,5.7566295
-0.26,-0.0682219,0.26325443,5.7653737
-0.26,-0.6682219,0.76325443,5.7848763
0.04,-0.0682219,0.31325443,5.787674
0.29,-0.0682219,0.56325443,5.7962794
-0.21,-0.9682219,0.66325443,5.8326917
0.09,-0.1182219,0.21325443,5.8501735
-0.16,-0.3682219,0.26325443,5.856078
-0.41,-0.5682219,0.96325443,5.8626995
0.24,-0.4182219,0.56325443,5.881363
0.24,-0.6182219,0.96325443,5.921541
-0.01,-0.3182219,0.31325443,5.929007
0.14,-0.2182219,0.11325443,5.92995
-0.21,0.6317781,0.46325443,5.933494
0.09,0.4317781,0.46325443,5.9385757
-0.16,0.7817781,0.16325443,5.9444113
-0.21,0.6317781,0.26325443,5.944778
0.14,0.7317781,0.11325443,5.945926
-0.26,0.1317781,0.21325443,5.961558
-0.26,0.5817781,0.46325443,5.962522
0.24,-0.6682219,0.71325443,5.9627137
-0.06,0.2817781,0.46325443,5.9730554
-0.06,0.7817781,0.21325443,5.993756
-0.06,-0.7682219,0.61325443,6.0008354
-0.06,0.2817781,0.41325443,6.00259
0.29,0.4317781,0.21325443,6.010815
-0.16,-0.2682219,0.81325443,6.033278
-0.16,-0.2182219,0.61325443,6.042418
-0.41,-0.6182219,0.66325443,6.0655584
0.19,0.8817781,0.51325443,6.0674767
0.29,0.7317781,0.21325443,6.096468
-0.26,-0.8682219,0.66325443,6.0974298
0.09,0.3317781,0.31325443,6.111688
0.29,-0.6182219,0.81325443,6.119147
-0.26,0.0817781,0.46325443,6.1253705
0.09,-0.4682219,0.86325443,6.1354337
-0.01,0.1817781,0.16325443,6.1465616
-0.16,0.0817781,0.26325443,6.1488395
0.09,-0.6682219,0.61325443,6.148951
0.09,-0.9682219,0.66325443,6.160459
-0.01,0.3317781,0.31325443,6.162564
0.39,-0.8682219,0.66325443,6.1675744
-0.31,-0.0682219,0.46325443,6.1766443
-0.26,-0.2182219,0.41325443,6.180915
0.04,0.6317781,0.71325443,6.1914525
0.09,-0.4682219,0.91325443,6.198439
-0.31,-0.4682219,0.81325443,6.2041564
0.04,-0.4682219,0.61325443,6.223063
0.24,0.8817781,0.36325443,6.2364526
-0.26,0.0817781,0.16325443,6.2612386
0.24,0.8317781,0.41325443,6.267417
-0.41,-0.6182219,0.91325443,6.2763724
-0.11,-0.1682219,0.36325443,6.285418
-0.01,-0.0182219,0.31325443,6.28575
-0.16,0.6817781,0.16325443,6.297707
0.24,0.8817781,0.26325443,6.2978907
-0.01,-0.2682219,0.31325443,6.3082986
-0.11,-0.1182219,0.21325443,6.3117785
-0.21,0.3817781,0.41325443,6.335459
-0.06,-0.3182219,0.31325443,6.341619
0.24,0.9317781,0.21325443,6.3434644
0.14,-0.0182219,0.31325443,6.3445377
-0.06,0.3317781,0.31325443,6.3458085
0.24,-0.1182219,0.56325443,6.3508477
0.29,0.2817781,0.16325443,6.360458
-0.21,-0.6182219,0.86325443,6.373148
0.19,-0.3682219,0.71325443,6.3763204
0.24,0.0317781,0.16325443,6.4120154
-0.11,-0.3682219,0.66325443,6.4526324
-0.31,-0.1182219,0.51325443,6.4609904
-0.16,-0.3182219,0.26325443,6.46269
-0.06,-0.4182219,0.61325443,6.472782
0.14,0.0317781,0.26325443,6.4797935
-0.21,-0.1182219,0.71325443,6.488834
0.04,-0.4182219,0.96325443,6.5064816
-0.21,0.4817781,0.61325443,6.5282154
-0.16,0.5817781,0.16325443,6.542911
-0.31,-0.7682219,0.76325443,6.5499997
0.09,-0.5682219,1.01325443,6.552218
0.04,0.8817781,0.21325443,6.5940843
-0.36,-0.9682219,0.66325443,6.602926
-0.26,-0.1682219,0.76325443,6.6242337
-0.26,0.6817781,0.41325443,6.6390295
-0.01,0.8817781,0.61325443,6.641648
0.39,-0.7182219,0.81325443,6.656997
0.19,0.5317781,0.31325443,6.723257
0.14,0.3317781,0.11325443,6.7505174
0.09,-0.0682219,0.31325443,6.78073
0.19,-0.3682219,0.76325443,6.7912817
0.09,-0.3182219,0.31325443,6.8175592
-0.21,-0.4682219,0.81325443,6.843931
0.19,0.3817781,0.46325443,6.8477182
-0.06,-0.6182219,0.76325443,6.876407
0.29,-0.6682219,0.86325443,6.882303
0.19,0.8817781,0.56325443,6.8823714
0.24,-0.8682219,0.61325443,6.9068036
0.14,0.5317781,0.56325443,6.92158
0.24,-0.5682219,1.01325443,6.9524765
-0.31,0.7317781,0.21325443,6.9544377
-0.01,-0.5682219,1.01325443,6.9553294
-0.16,0.6317781,0.11325443,6.9560037
0.29,-0.6182219,0.96325443,6.9904943
0.39,-0.7682219,0.71325443,7.002601
-0.16,0.2317781,0.26325443,7.018437
0.39,-0.9182219,0.66325443,7.033258
-0.06,-0.5682219,1.01325443,7.033484
-0.01,-0.5682219,0.61325443,7.0362144
-0.06,0.2817781,0.11325443,7.048264
-0.11,0.4317781,0.41325443,7.077141
-0.16,0.1817781,0.26325443,7.090448
-0.21,0.6317781,0.41325443,7.1041226
0.14,0.9317781,0.11325443,7.109858
0.29,-0.7182219,0.81325443,7.1610227
-0.11,0.8317781,0.36325443,7.161504
0.14,-0.4182219,0.96325443,7.194551
0.19,-0.3682219,0.66325443,7.2227397
0.29,-0.7182219,0.76325443,7.2336392
-0.01,-0.3682219,0.11325443,7.2406816
0.04,0.0317781,0.16325443,7.2683897
0.09,0.6317781,0.61325443,7.281959
0.14,-0.2682219,0.11325443,7.3205447
-0.41,-0.7182219,0.76325443,7.3443346
-0.16,-0.5682219,1.01325443,7.4074836
0.24,-0.6182219,0.91325443,7.432957
0.19,0.0317781,0.21325443,7.4497185
0.19,-0.4182219,0.96325443,7.501647
0.09,-0.7182219,0.71325443,7.505897
-0.11,-0.0682219,0.31325443,7.5088286
-0.11,0.8317781,0.26325443,7.5356874
0.19,-0.4182219,0.66325443,7.547549
0.24,0.3317781,0.11325443,7.561209
-0.26,0.1817781,0.16325443,7.5728765
0.09,-0.1682219,0.21325443,7.58024
0.19,-0.5682219,1.01325443,7.595947
-0.16,-0.2182219,0.66325443,7.5984483
-0.16,0.0317781,0.26325443,7.628758
-0.16,0.7817781,0.36325443,7.653432
0.04,-0.4682219,0.86325443,7.664839
0.29,0.3317781,0.16325443,7.701671
0.09,-0.6182219,0.86325443,7.719982
0.19,-0.6182219,0.91325443,7.7207375
0.29,0.0817781,0.21325443,7.748265
-0.21,-0.1682219,0.31325443,7.7641845
-0.21,-0.5682219,1.01325443,7.7846384
0.14,-0.3182219,0.86325443,7.790215
-0.06,0.1817781,0.31325443,7.80321
-0.01,-0.0682219,0.31325443,7.8050523
0.39,-0.5682219,0.76325443,7.8156114
0.04,-0.5682219,1.01325443,7.824653
-0.26,-0.2182219,0.46325443,7.8353267
-0.16,-0.3182219,0.86325443,7.8965497
-0.31,0.3817781,0.16325443,7.9044127
0.19,0.7317781,0.11325443,7.9200683
-0.26,-0.8182219,0.61325443,7.9747186
0.09,0.2817781,0.11325443,7.997319
-0.11,0.8817781,0.21325443,8.010648
-0.26,-0.6182219,0.86325443,8.032695
-0.16,0.5817781,0.11325443,8.046747
-0.26,-0.6182219,0.81325443,8.067921
-0.11,0.2817781,0.31325443,8.0695505
0.29,-0.6182219,0.76325443,8.08885
-0.21,-0.6182219,0.61325443,8.115254
0.24,0.3317781,0.31325443,8.156249
0.09,-0.1182219,0.36325443,8.161916
0.24,0.7317781,0.11325443,8.170208
-0.16,-0.3682219,0.91325443,8.176604
-0.41,-0.6182219,0.86325443,8.176643
0.29,-0.7182219,0.71325443,8.184684
-0.16,-0.5182219,0.66325443,8.187842
0.19,-0.5182219,0.66325443,8.190814
0.24,0.4817781,0.26325443,8.193883
-0.21,-0.3182219,0.81325443,8.22552
-0.26,0.8317781,0.31325443,8.2324505
-0.31,-0.6682219,0.61325443,8.247558
0.14,-0.6182219,0.91325443,8.257748
